category,resource,absolute_file,line,target_function,arg_index,operation,cvisualizer_expressions,cvisualizer_values,cvisualizer_syntax_values,cvisualizer_statuses,legacy_raw_expressions,legacy_values,legacy_statuses,legacy_llm_backwalk,legacy_provenance
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/SvmBtnInt.c,836,mpf_mfs_openm,3,READ,,,,{},SvmRYKTBtnDefNo,,"{""OK_CONST"": 1}",True,t-svm/src/svm000/SvmBtnInt.c:24299 mpf_mfs_openm arg 3
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/SvmBtnInt.c,844,mpf_mfs_getrecm,1,GETREC,&fcb_rykt,,,"{""UNREACHABLE"": 1}",&fcb_rykt,,"{""OK_CONST"": 1}",True,t-svm/src/svm000/SvmBtnInt.c:24299 mpf_mfs_openm arg 3 > t-svm/src/svm000/SvmBtnInt.c:24547 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,197,mpf_mfs_getrecm,1,GETREC,&fcb_res,,,"{""UNREACHABLE"": 1}",&fcb_res; SvmRyDosaResNo,2641,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:6427 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:6741 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,372,mpf_mfs_getrecm,1,GETREC,&fcb_mng,,,"{""UNREACHABLE"": 1}",&fcb_mng; SvmJikoMngNo,2612,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:10701 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:11698 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,377,mpf_mfs_getrecm,1,GETREC,&fcb_list,,,"{""UNREACHABLE"": 1}",&fcb_list; SvmJikoListNo,2613,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:10937 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:11982 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,384,mpf_mfs_getrecm,1,GETREC,&fcb_hzidx,,,"{""UNREACHABLE"": 1}",&fcb_hzidx; SvmHozonIdxNo,2651,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:11178 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:12307 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,385,mpf_mfs_getrecm,1,GETREC,&fcb_hzn,,,"{""UNREACHABLE"": 1}",&fcb_hzn; SvmCurHozonNo,2652,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:11414 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:12353 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,404,mpf_mfs_getrecm,1,GETREC,&fcb_list,,,"{""UNREACHABLE"": 1}",&fcb_list; SvmJikoListNo,2613,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:10937 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:13062 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,436,mpf_mfs_getrecm,1,GETREC,&fcb_mng,,,"{""UNREACHABLE"": 1}",&fcb_mng; SvmJikoMngNo,2612,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:10701 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:14284 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,451,mpf_mfs_getrecm,1,GETREC,&fcb_mng,,,"{""UNREACHABLE"": 1}",&fcb_mng; SvmJikoMngNo,2612,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:10701 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:14711 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,470,mpf_mfs_getrecm,1,GETREC,&fcb_mng,,,"{""UNREACHABLE"": 1}",&fcb_mng; SvmJikoMngNo,2612,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:10701 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:15294 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,476,mpf_mfs_getrecm,1,GETREC,&fcb_mng,,,"{""UNREACHABLE"": 1}",&fcb_mng; SvmJikoMngNo,2612,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:10701 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:15635 mpf_mfs_getrecm handle 1
cvisualizer_superset,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,895,mpf_mfs_writerecn,1,WRITEREC,&fcb_kansimng,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,"{""EXACT"": 9}",&fcb_kansimng; SvmKansiMngNo,2622,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm000/svm000FileInt.c:28280 mpf_mfs_writerecn handle 1
cvisualizer_superset,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,906,mpf_mfs_writerecn,1,WRITEREC,&fcb_kansilist,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,"{""EXACT"": 9}",&fcb_kansilist; SvmKansiListNo,2623,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:25301 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:28652 mpf_mfs_writerecn handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,907,mpf_mfs_writerecm,1,WRITEREC,&fcb_cbrcls,,,"{""UNREACHABLE"": 1}",&fcb_cbrcls; SvmCBRclsKnrNo,2624,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm000/svm000FileInt.c:28728 mpf_mfs_writerecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,908,mpf_mfs_writerecm,1,WRITEREC,&fcb_soujuyo,,,"{""UNREACHABLE"": 1}",&fcb_soujuyo; SvmSojuyoNo,2628,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:25969 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:28782 mpf_mfs_writerecm handle 1
cvisualizer_superset,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,909,mpf_mfs_writerecn,1,WRITEREC,&fcb_jkrcls,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,"{""EXACT"": 9}",&fcb_jkrcls; SvmJKRclsKnrNo,2625,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:26352 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:28834 mpf_mfs_writerecn handle 1
cvisualizer_superset,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,910,mpf_mfs_writerecn,1,WRITEREC,&fcb_jkjokyo,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,"{""EXACT"": 9}",&fcb_jkjokyo; SvmJKJokyoKnrNo,2626,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:26771 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:28904 mpf_mfs_writerecn handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,911,mpf_mfs_writerecn,1,WRITEREC,&fcb_teiden,,,"{""UNRESOLVED"": 1}",&fcb_teiden; SvmTeidenNo,2627,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm000/svm000FileInt.c:28976 mpf_mfs_writerecn handle 1
equal,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,912,mpf_mfs_writerecn,1,WRITEREC,&fcb_jkhantei,2629,2629,"{""EXACT"": 1}",&fcb_jkhantei; SvmJKHanteiNo,2629,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000FileInt.c:27699 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000FileInt.c:29046 mpf_mfs_writerecn handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,920,mpf_mfs_writerecm,1,WRITEREC,&fcb_kansistat,,,"{""UNREACHABLE"": 1}",&fcb_kansistat; SvmKansiStatNo,2621,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm000/svm000FileInt.c:29302 mpf_mfs_writerecm handle 1
cvisualizer_superset,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,924,mpf_mfs_readrecn,1,READREC,&fcb_kansimng,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,"{""EXACT"": 9}",&fcb_kansimng; SvmKansiMngNo,2622,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm000/svm000FileInt.c:29433 mpf_mfs_readrecn handle 1
cvisualizer_superset,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,925,mpf_mfs_readrecn,1,READREC,&fcb_kansilist,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,"{""EXACT"": 9}",&fcb_kansilist; SvmKansiListNo,2623,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm000/svm000FileInt.c:29504 mpf_mfs_readrecn handle 1
cvisualizer_superset,mfs_file,/home/chukyu/t-svm/src/svm000/svm000FileInt.c,954,mpf_mfs_writerecn,1,WRITEREC,&fcb_kansilist,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,2621; 2622; 2623; 2624; 2625; 2626; 2627; 2628; 2629,"{""EXACT"": 9}",&fcb_kansilist; SvmKansiListNo,2623,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm000/svm000FileInt.c:30315 mpf_mfs_writerecn handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000JidoMnt.c,92,mpf_mfs_getrecm,1,GETREC,&fcb,,,"{""UNREACHABLE"": 1}",&fcb; SvmJikoKenmeiNo,2611,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000JidoMnt.c:3114 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000JidoMnt.c:3322 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000JidoMnt.c,103,mpf_mfs_getrecm,1,GETREC,&fcb,,,"{""UNREACHABLE"": 1}",&fcb; SvmHozonIdxNo,2651,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000JidoMnt.c:3525 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000JidoMnt.c:3749 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000JidoMnt.c,115,mpf_mfs_getrecm,1,GETREC,&fcb,,,"{""UNREACHABLE"": 1}",&fcb; SvmCurHozonNo,2652,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000JidoMnt.c:4045 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000JidoMnt.c:4262 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000JuteiSet.c,119,mpf_mfs_getrecm,1,GETREC,&fcb,,,"{""UNREACHABLE"": 1}",&fcb; SvmJyuteiZMngNo,2632,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000JuteiSet.c:3549 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000JuteiSet.c:4578 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000MentInt.c,124,mpf_mfs_getrecm,1,GETREC,&d_fcb,,,"{""UNREACHABLE"": 1}",&d_fcb; SvmDacJyosuDefNo,2699,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000MentInt.c:4795 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000MentInt.c:4920 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000MentInt.c,131,mpf_mfs_getrecm,1,GETREC,&j_fcb,,,"{""UNREACHABLE"": 1}",&j_fcb; SvmJyuteiMngNo,2631,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000MentInt.c:5018 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000MentInt.c:5237 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000MentInt.c,226,mpf_mfs_getrecm,1,GETREC,&d_fcb,,,"{""UNREACHABLE"": 1}",&d_fcb; SvmDacJyosuDefNo,2699,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000MentInt.c:8807 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000MentInt.c:8897 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm000/svm000MentInt.c,240,mpf_mfs_getrecm,1,GETREC,&j_fcb,,,"{""UNREACHABLE"": 1}",&j_fcb; SvmJyuteiMngNo,2631,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm000/svm000MentInt.c:9389 mpf_mfs_openm arg 3 > t-svm/src/svm000/svm000MentInt.c:9475 mpf_mfs_getrecm handle 1
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,149,mpf_mfs_readrecn,1,READREC,&fcb_list,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,199,mpf_mfs_writerecn,1,WRITEREC,&fcb_list,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,228,mpf_mfs_readrecn,1,READREC,&fcb_syun,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,252,mpf_mfs_writerecn,1,WRITEREC,&fcb_syun,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,299,mpf_mfs_openm,3,OPEN_LOCK,SvmJikoStatNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,324,mpf_mfs_openm,3,OPEN_LOCK,SvmJikoSfNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,338,mpf_mfs_openm,3,OPEN_LOCK,SvmKyoukyuNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,353,mpf_mfs_openm,3,OPEN_LOCK,SvmHatudenNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,439,mpf_mfs_openm,3,OPEN_LOCK,SvmSyunTeiMngNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,450,mpf_mfs_openm,3,OPEN_LOCK,SvmSyunStatNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/src/svm000/svm000SendInt.c,462,mpf_mfs_openm,3,OPEN_LOCK,SvmSyunTeiNo,,,"{""UNREACHABLE"": 1}",,,{},False,
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm200d/svm200dMain.c,93,mpf_mfs_getrecm,1,GETREC,&fcb,,,"{""UNREACHABLE"": 1}",&fcb; SvmDacJyosuDefNo,2699,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm200d/svm200dMain.c:3470 mpf_mfs_openm arg 3 > t-svm/src/svm200d/svm200dMain.c:3641 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm200d/svm200dRyHold.c,175,mpf_mfs_getrecm,1,GETREC,&fcb_ryhold,,,"{""UNREACHABLE"": 1}",&fcb_ryhold; SvmRYHoldKanriNo,2601,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm200d/svm200dRyHold.c:6048 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm200d/svm200dRyHold.c,178,mpf_mfs_getrecm,1,GETREC,&fcb_ryfukki,,,"{""UNREACHABLE"": 1}",&fcb_ryfukki; SvmRYFukkiKanriNo,2602,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm200d/svm200dRyHold.c:6150 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm200d/svm200dRyHold.c,319,mpf_mfs_getrecm,1,GETREC,&fcb_ryfukki,,,"{""UNREACHABLE"": 1}",&fcb_ryfukki; SvmRYFukkiKanriNo,2602,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm200d/svm200dRyHold.c:10724 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm200d/svm200dRyHold.c,401,mpf_mfs_getrecm,1,GETREC,&fcb_ryhold,,,"{""UNREACHABLE"": 1}",&fcb_ryhold; SvmRYHoldKanriNo,2601,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm200d/svm200dRyHold.c:13628 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm200d/svm200dRyHold.c,404,mpf_mfs_getrecm,1,GETREC,&fcb_ryfukki,,,"{""UNREACHABLE"": 1}",&fcb_ryfukki; SvmRYFukkiKanriNo,2602,"{""ALREADY_PRESENT"": 1, ""OK_CONST"": 1}",True,t-svm/src/svm200d/svm200dRyHold.c:13729 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm620/svm620Main.c,116,mpf_mfs_getrecm,1,GETREC,&SvmCurVerFcb,,,"{""UNREACHABLE"": 1}",&SvmCurVerFcb; SvmCurVerNo,2650,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm620/svm620Main.c:4167 mpf_mfs_open arg 3 > t-svm/src/svm620/svm620Main.c:4278 mpf_mfs_getrecm handle 1
legacy_resolved_only,mfs_file,/home/chukyu/t-svm/src/svm620/svm620Main.c,184,mpf_mfs_getrecm,1,GETREC,&SvmCurVerFcb,,,"{""UNREACHABLE"": 1}",&SvmCurVerFcb; SvmCurVerNo,2650,"{""ADDED"": 1, ""OK_MACRO"": 1}",False,t-svm/src/svm620/svm620Main.c:6010 mpf_mfs_open arg 3 > t-svm/src/svm620/svm620Main.c:6112 mpf_mfs_getrecm handle 1
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmcspcdmp/svmcspcdmp.c,104,mpf_mfs_openm,3,OPEN_LOCK,SvmCspcDefNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmcspcdmp/svmcspcdmp.c,112,mpf_mfs_getrecm,1,GETREC,&fcb_cspcdef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmcspcdmp/svmcspcdmp.c,233,mpf_mfs_openm,3,OPEN_LOCK,SvmSyunCyouDefNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmcspcdmp/svmcspcdmp.c,241,mpf_mfs_getrecm,1,GETREC,&fcb_cyoudef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,149,mpf_mfs_getrecm,1,GETREC,&fcb_cbdef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,150,mpf_mfs_getrecm,1,GETREC,&fcb_cbrydef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,151,mpf_mfs_getrecm,1,GETREC,&fcb_scbrydef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,152,mpf_mfs_getrecm,1,GETREC,&fcb_rydef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,153,mpf_mfs_getrecm,1,GETREC,&fcb_rycbdef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,154,mpf_mfs_getrecm,1,GETREC,&fcb_srycbdef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,425,mpf_mfs_openm,3,OPEN_LOCK,SvmKyoSishoTMNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,426,mpf_mfs_openm,3,OPEN_LOCK,SvmHatSishoTMNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,427,mpf_mfs_getrecm,1,GETREC,&fcb_kyotm,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,428,mpf_mfs_getrecm,1,GETREC,&fcb_hattm,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,642,mpf_mfs_openm,3,OPEN_LOCK,SvmSWKumiDefNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,643,mpf_mfs_openm,3,OPEN_LOCK,SvmSWRYDefNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,644,mpf_mfs_getrecm,1,GETREC,&fcb_swdef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,645,mpf_mfs_getrecm,1,GETREC,&fcb_swrydef,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,791,mpf_mfs_openm,3,OPEN_LOCK,SvmCspcDefNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,792,mpf_mfs_getrecm,1,GETREC,&fcb_cspc,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,940,mpf_mfs_openm,3,OPEN_LOCK,SvmSyunCyouDefNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmdmp/svmdmp.c,941,mpf_mfs_getrecm,1,GETREC,&fcb_syun,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmjimset/svmjimset.c,114,mpf_mfs_readrecm,1,READREC,&fcb_kmng,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmjimset/svmjimset.c,119,mpf_mfs_readrecm,1,READREC,&fcb_list,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmjimset/svmjimset.c,133,mpf_mfs_writerecm,1,WRITEREC,&fcb_list,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmjimset/svmjimset.c,168,mpf_mfs_openm,3,OPEN_LOCK,SvmJikoStatNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmjimset/svmjimset.c,184,mpf_mfs_openm,3,OPEN_LOCK,SvmJikoSfNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmjimset/svmjimset.c,192,mpf_mfs_openm,3,OPEN_LOCK,SvmKyoukyuNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmjimset/svmjimset.c,200,mpf_mfs_openm,3,OPEN_LOCK,SvmHatudenNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmrecdmp/svmrecdmp.c,108,mpf_mfs_readrecm,1,READREC,&fcb_kmng,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmrecdmp/svmrecdmp.c,117,mpf_mfs_readrecm,1,READREC,&fcb_sf,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmrecdmp/svmrecdmp.c,328,mpf_mfs_openm,3,OPEN_LOCK,SvmJikoStatNo,,,"{""UNREACHABLE"": 1}",,,{},False,
both_unresolved,mfs_file,/home/chukyu/t-svm/tool/IWATE/svmrecdmp/svmrecdmp.c,344,mpf_mfs_openm,3,OPEN_LOCK,SvmJikoSfNo,,,"{""UNREACHABLE"": 1}",,,{},False,
